category,icon_slug,size,style,file_name,relative_path,raw_url
Barcode Scanner Dismiss,barcode_scanner_dismiss,16,filled,ic_fluent_barcode_scanner_dismiss_16_filled.svg,Barcode Scanner Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Barcode%20Scanner%20Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_16_filled.svg
Barcode Scanner Dismiss,barcode_scanner_dismiss,16,regular,ic_fluent_barcode_scanner_dismiss_16_regular.svg,Barcode Scanner Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Barcode%20Scanner%20Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_16_regular.svg
Barcode Scanner Dismiss,barcode_scanner_dismiss,20,filled,ic_fluent_barcode_scanner_dismiss_20_filled.svg,Barcode Scanner Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Barcode%20Scanner%20Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_20_filled.svg
Barcode Scanner Dismiss,barcode_scanner_dismiss,20,regular,ic_fluent_barcode_scanner_dismiss_20_regular.svg,Barcode Scanner Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Barcode%20Scanner%20Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_20_regular.svg
Barcode Scanner Dismiss,barcode_scanner_dismiss,24,filled,ic_fluent_barcode_scanner_dismiss_24_filled.svg,Barcode Scanner Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Barcode%20Scanner%20Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_24_filled.svg
Barcode Scanner Dismiss,barcode_scanner_dismiss,24,regular,ic_fluent_barcode_scanner_dismiss_24_regular.svg,Barcode Scanner Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Barcode%20Scanner%20Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_24_regular.svg
Barcode Scanner Dismiss,barcode_scanner_dismiss,28,filled,ic_fluent_barcode_scanner_dismiss_28_filled.svg,Barcode Scanner Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Barcode%20Scanner%20Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_28_filled.svg
Barcode Scanner Dismiss,barcode_scanner_dismiss,28,regular,ic_fluent_barcode_scanner_dismiss_28_regular.svg,Barcode Scanner Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Barcode%20Scanner%20Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_28_regular.svg
Barcode Scanner Dismiss,barcode_scanner_dismiss,32,filled,ic_fluent_barcode_scanner_dismiss_32_filled.svg,Barcode Scanner Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Barcode%20Scanner%20Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_32_filled.svg
Barcode Scanner Dismiss,barcode_scanner_dismiss,32,regular,ic_fluent_barcode_scanner_dismiss_32_regular.svg,Barcode Scanner Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Barcode%20Scanner%20Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_32_regular.svg
Barcode Scanner Dismiss,barcode_scanner_dismiss,48,filled,ic_fluent_barcode_scanner_dismiss_48_filled.svg,Barcode Scanner Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Barcode%20Scanner%20Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_48_filled.svg
Barcode Scanner Dismiss,barcode_scanner_dismiss,48,regular,ic_fluent_barcode_scanner_dismiss_48_regular.svg,Barcode Scanner Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Barcode%20Scanner%20Dismiss/SVG/ic_fluent_barcode_scanner_dismiss_48_regular.svg
