category,icon_slug,size,style,file_name,relative_path,raw_url
Circle Hint,circle_hint,16,filled,ic_fluent_circle_hint_16_filled.svg,Circle Hint/SVG/ic_fluent_circle_hint_16_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Circle%20Hint/SVG/ic_fluent_circle_hint_16_filled.svg
Circle Hint,circle_hint,16,regular,ic_fluent_circle_hint_16_regular.svg,Circle Hint/SVG/ic_fluent_circle_hint_16_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Circle%20Hint/SVG/ic_fluent_circle_hint_16_regular.svg
Circle Hint,circle_hint,20,filled,ic_fluent_circle_hint_20_filled.svg,Circle Hint/SVG/ic_fluent_circle_hint_20_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Circle%20Hint/SVG/ic_fluent_circle_hint_20_filled.svg
Circle Hint,circle_hint,20,regular,ic_fluent_circle_hint_20_regular.svg,Circle Hint/SVG/ic_fluent_circle_hint_20_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Circle%20Hint/SVG/ic_fluent_circle_hint_20_regular.svg
Circle Hint,circle_hint,24,filled,ic_fluent_circle_hint_24_filled.svg,Circle Hint/SVG/ic_fluent_circle_hint_24_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Circle%20Hint/SVG/ic_fluent_circle_hint_24_filled.svg
Circle Hint,circle_hint,24,regular,ic_fluent_circle_hint_24_regular.svg,Circle Hint/SVG/ic_fluent_circle_hint_24_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Circle%20Hint/SVG/ic_fluent_circle_hint_24_regular.svg
Circle Hint,circle_hint,28,filled,ic_fluent_circle_hint_28_filled.svg,Circle Hint/SVG/ic_fluent_circle_hint_28_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Circle%20Hint/SVG/ic_fluent_circle_hint_28_filled.svg
Circle Hint,circle_hint,28,regular,ic_fluent_circle_hint_28_regular.svg,Circle Hint/SVG/ic_fluent_circle_hint_28_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Circle%20Hint/SVG/ic_fluent_circle_hint_28_regular.svg
Circle Hint,circle_hint,32,filled,ic_fluent_circle_hint_32_filled.svg,Circle Hint/SVG/ic_fluent_circle_hint_32_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Circle%20Hint/SVG/ic_fluent_circle_hint_32_filled.svg
Circle Hint,circle_hint,32,regular,ic_fluent_circle_hint_32_regular.svg,Circle Hint/SVG/ic_fluent_circle_hint_32_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Circle%20Hint/SVG/ic_fluent_circle_hint_32_regular.svg
Circle Hint,circle_hint,48,filled,ic_fluent_circle_hint_48_filled.svg,Circle Hint/SVG/ic_fluent_circle_hint_48_filled.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Circle%20Hint/SVG/ic_fluent_circle_hint_48_filled.svg
Circle Hint,circle_hint,48,regular,ic_fluent_circle_hint_48_regular.svg,Circle Hint/SVG/ic_fluent_circle_hint_48_regular.svg,https://raw.githubusercontent.com/microsoft/fluentui-system-icons/refs/heads/main/assets/Circle%20Hint/SVG/ic_fluent_circle_hint_48_regular.svg
